order_id,order_date,customer_id,product_id,region,sales_amount,quantity,discount
3554,2024-06-03,C2006,P345,south,886.9,4,0.05
3555,2023-03-09,C1423,P416,South,647.91,2,0.05
3556,2023-09-01,C1697,P237,EAST,465.68,4,1.5
3557,2023-08-12,C1235,P252,WEST,99999.0,5,0.05
3558,2022-07-16,C1745,P421,SOUTH,932.53,1,0.1
3559,2024-03-29,C1883,P312,south,836.1,3,0.05
3560,2024-04-24,C1005,P274,North,870.69,2,0.05
3561,2023-02-13,C1776,P411,East,466.53,2,0.0
3562,2024-02-23,C1573,P485,South,921.73,1,0.1
3563,2024-01-28,C1245,P249,North,580.9,1,0.05
3564,2023-05-06,C1528,P441,north,763.97,5,0.05
3565,2024-04-01,C2070,P303,EAST,915.42,3,0.0
3566,2022-05-30,C1768,P363,SOUTH,414.16,3,0.05
3567,2024-01-20,C1352,P460,south,804.12,1,0.0
3568,2023-01-20,C2039,P264,North,214.03,1,0.2
3569,2024-06-06,C1719,P471,south,84.85,4,0.15
3570,2022-04-20,C1161,P470,Wst,753.86,4,0.15
3571,2024-03-08,C2123,P466,North,452.31,3,0.0
3572,2023-03-19,C2188,P495,East,500.57,5,0.2
3573,2023-05-01,C1326,P421,North,340.65,3,0.2
3574,2023-02-04,C1236,P333,west,207.59,5,0.15
3575,2024-06-09,C1580,P484,east,678.96,4,0.2
3576,2022-03-24,C1726,P334,SOUTH,911.15,3,1.5
3577,2023-11-05,C1081,P435,Wst,480.88,5,0.15
3578,2022-09-09,C1556,P202,NORTH,84.41,1,1.5
3579,2022-11-23,C1386,P387,West,668.55,5,0.15
3580,2022-09-12,C1073,P386,east,178.49,4,0.1
3581,2022-12-23,C1046,P465,north,216.38,4,0.0
3582,2023-07-30,C2125,P297,EAST,145.38,1,0.0
3583,2023-11-18,C2014,P411,west,313.84,3,0.1
3584,2024-04-14,C1035,P399,NORTH,384.9,4,0.1
3585,2022-12-08,C1145,P389,WEST,929.22,5,0.05
3586,2023-07-30,C1943,P240,NORTH,755.89,1,0.0
3587,2023-02-12,C1680,P378,West,459.12,2,0.2
3588,2023-04-24,C1264,P239,EAST,703.57,3,0.2
3589,2024-05-30,C1132,P361,SOUTH,170.93,4,0.05
3590,2023-08-17,C1394,P488,east,657.04,1,0.0
3591,2022-05-29,C1317,P217,North,717.51,5,0.15
3592,2022-02-07,C1632,P204,south,510.02,4,0.15
3593,2022-03-10,C1494,P456,east,921.25,5,0.0
3594,2024-05-15,C1054,P289,SOUTH,598.43,3,0.0
3595,2024-04-19,C2113,P371,south,270.22,5,0.15
3596,2023-07-16,C1941,P439,south,291.21,3,0.1
3597,2023-11-19,C1675,P258,south,470.68,5,0.05
3598,2022-11-25,C1536,P272,East,963.66,5,0.15
3599,2022-07-18,C1102,P393,North,551.03,4,0.15
3600,2023-04-24,C2101,P299,EAST,895.92,2,0.05
3601,2022-03-28,C1370,P429,South,676.35,5,0.0
3602,2024-06-01,,P476,West,390.38,4,0.0
3603,2022-09-02,C1393,P426,north,293.09,5,0.0
3604,2022-08-12,C1448,P399,SOUTH,713.35,3,0.1
3605,2023-12-17,C1181,P358,south,621.83,4,0.1
3606,2024-04-07,C1656,P434,south,231.5,4,0.0
3607,2023-07-16,,P211,North,279.62,2,0.05
3608,2024-01-07,C1145,P241,East,488.95,4,0.15
3609,2024-03-05,C1717,P285,south,844.75,1,0.0
3610,2023-05-10,C1480,P267,south,565.98,4,0.0
3611,2024-06-09,C2076,P241,South,554.08,5,0.05
3612,2024-01-31,C1512,P352,North,513.33,3,0.2
3613,2024-05-26,C2139,P237,north,291.47,3,0.0
3614,2023-09-02,C1216,P242,South,922.67,5,0.2
3615,2023-10-29,C1532,P453,South,470.0,1,0.05
3616,2022-04-23,C1760,P227,north,282.16,2,0.0
3617,2024-01-29,C1602,P200,South,856.41,1,0.15
3618,2024-03-11,C1466,P373,SOUTH,500.24,2,0.15
3619,2024-01-16,C1216,P364,West,196.69,2,0.05
3620,2024-01-25,C1943,P285,North,999.74,3,0.05
3621,2024-03-02,C1235,P401,South,217.6,2,0.15
3622,2023-12-20,C1388,P331,South,580.93,4,0.15
3623,2023-10-03,C1058,P450,EAST,99999.0,3,0.05
3624,2022-05-19,C1447,P200,West,83.94,4,0.15
3625,2024-01-25,,P429,NORTH,986.51,1,0.15
3626,,C1191,P425,SOUTH,699.2,5,0.1
3627,2023-12-15,C1249,P350,north,802.29,4,0.1
3628,2023-07-15,C1018,P270,south,192.55,3,0.2
3629,,C1316,P326,North,519.96,4,0.15
3630,2022-10-23,C1943,P289,WEST,196.25,3,0.15
3631,2022-02-12,C1238,P386,South,185.39,4,0.05
3632,2022-10-23,C1998,P296,West,172.36,2,0.05
3633,2022-12-21,C1961,P448,South,466.28,5,0.2
3634,2022-06-16,C1555,P441,north,374.29,4,0.0
3635,2023-05-05,,P215,EAST,609.79,1,0.0
3636,2022-09-19,C1029,P248,NORTH,320.94,5,0.05
3637,2023-04-04,C1541,P470,South,818.77,2,0.15
3638,2023-09-16,C1253,P247,north,325.81,4,0.1
3639,2024-05-01,C1464,P414,EAST,261.78,4,0.05
3640,2023-02-10,C1802,P230,north,824.56,5,0.0
3641,2022-09-16,C1740,P397,west,383.78,5,0.05
3642,2023-07-29,C1962,P386,east,740.33,4,0.2
3643,2023-12-25,C1139,P477,Wst,985.36,2,0.05
3644,2022-04-26,C1370,P294,Wst,977.85,4,0.15
3645,2022-03-12,C1371,P310,Wst,166.15,5,0.0
3646,2023-08-10,C1861,P211,south,420.19,4,0.05
3647,2023-12-09,C1217,P382,west,863.96,4,0.0
3648,2023-08-11,C1405,P424,North,475.56,3,0.1
3649,2023-03-24,C1402,P234,NORTH,929.75,1,0.2
3650,2023-12-03,C1156,P278,EAST,728.67,2,0.2
3651,2023-11-13,C1264,P467,East,311.37,1,0.05
3652,2022-11-04,C2041,P328,south,905.31,3,0.2
3653,2022-12-30,C2134,P428,south,180.6,2,1.5
3654,2023-08-30,C1988,P353,north,376.77,1,0.2
3655,2023-10-06,C1318,P389,Wst,99999.0,1,0.1
3656,2023-02-26,C1053,P331,south,202.94,5,0.05
3657,2024-05-19,C1695,P251,East,113.36,1,0.15
3658,2022-06-11,C1321,P315,West,102.58,3,0.15
3659,2023-03-02,C1929,P497,South,635.46,2,0.0
3660,2024-05-23,C1361,P424,South,-373.63,3,0.15
3661,2023-07-11,C1792,P294,South,860.74,1,0.1
3662,2023-12-26,C1193,P350,WEST,138.96,2,0.05
3663,2023-01-29,C1191,P236,west,267.76,1,0.15
3664,2023-11-07,C1345,P386,west,934.43,1,0.2
3665,2023-05-18,C1275,P388,north,331.43,5,0.0
3666,2023-11-16,C1793,P294,west,796.51,4,0.05
3667,2022-05-17,C1454,P402,South,648.1,4,0.1
3668,2022-08-15,C2137,P472,east,367.12,4,0.1
3669,2024-04-27,C1480,P443,NORTH,437.3,3,0.1
3670,2023-04-28,C1805,P301,NORTH,869.23,5,0.05
3671,2024-02-29,C1972,P260,Wst,330.91,2,0.0
3672,2022-08-15,C1397,P388,SOUTH,664.22,4,0.0
3673,2024-01-24,C1400,P361,EAST,329.98,4,0.1
3674,2023-06-25,C1622,P305,east,732.84,4,0.2
3675,2022-12-27,C1036,P204,NORTH,809.09,4,0.0
3676,2022-03-30,C1767,P232,South,257.71,2,0.2
3677,2023-12-05,C1821,P236,East,108.19,2,0.0
3678,2022-12-24,C1855,P292,WEST,808.2,1,0.15
3679,2022-07-13,C1185,P277,North,492.53,3,0.0
3680,2022-11-24,C2013,P215,NORTH,550.69,4,0.2
3681,2023-09-28,C1121,P350,NORTH,931.59,2,0.15
3682,2022-10-12,C1150,P310,south,73.72,3,0.0
3683,2024-02-14,C1798,P339,North,283.96,5,0.2
3684,2023-12-12,C1841,P267,NORTH,534.44,5,0.2
3685,2024-02-12,C1282,P398,South,398.58,4,0.1
3686,2023-10-06,C1335,P389,south,608.04,2,0.1
3687,2023-12-08,C1980,P391,north,51.85,5,0.05
3688,2022-12-07,C2195,P283,north,477.59,5,0.1
3689,2024-03-02,C1834,P228,West,548.64,5,0.15
3690,2024-03-10,C2108,P250,EAST,670.47,1,0.0
3691,2022-04-18,C1767,P430,North,300.37,4,0.0
3692,2024-04-14,C2099,P249,SOUTH,779.74,3,0.0
3693,2023-06-20,C1607,P289,EAST,53.17,2,0.2
3694,2023-08-13,C1113,P430,East,760.61,4,0.1
3695,2022-06-15,C1359,P212,West,824.84,4,0.1
3696,2022-04-02,C1885,P446,south,189.65,3,0.0
3697,2024-05-07,,P241,east,61.54,1,0.05
3698,2023-03-03,C1725,P359,west,814.77,4,0.0
3699,2024-03-02,C2045,P288,SOUTH,937.91,5,0.1
3700,2024-05-24,C1304,P411,South,910.77,5,0.05
3701,2023-08-09,C1727,P292,SOUTH,580.61,2,0.1
3702,2023-03-14,C1083,P231,south,906.01,3,0.05
3703,2022-12-12,C1941,P253,SOUTH,87.49,4,0.05
3704,2024-04-29,C1577,P403,north,726.1,5,0.05
3705,2022-03-01,C1934,P272,west,129.56,3,0.05
3706,2022-08-13,C1941,P404,NORTH,910.58,2,0.05
3707,2023-12-12,C1321,P296,NORTH,582.38,4,0.15
3708,2022-06-10,C1890,P364,south,463.08,5,0.2
3709,2023-03-27,C1140,P426,east,589.94,3,0.2
3710,,C2004,P362,Wst,499.44,2,0.0
3711,2022-10-10,C2135,P396,south,224.06,4,0.1
3712,2022-06-15,C1336,P414,North,300.66,2,0.05
3713,2023-09-16,,P437,WEST,481.91,3,0.15
3714,2023-12-15,C1547,P326,South,307.56,3,0.2
3715,2022-01-16,C1838,P307,North,170.64,5,0.05
3716,2024-04-01,C1431,P253,West,947.94,5,0.05
3717,2023-12-03,C1177,P405,West,795.1,2,0.05
3718,,C1104,P221,SOUTH,757.93,1,0.1
3719,2023-11-03,C1338,P487,South,709.55,5,0.05
3720,2023-02-14,C2115,P320,Wst,274.14,2,0.0
3721,2022-04-22,C1686,P371,West,257.42,3,0.15
3722,2023-06-17,C1441,P338,West,524.73,3,0.05
3723,2023-09-29,C1961,P225,East,255.26,3,0.2
3724,2024-06-04,C2006,P442,East,516.45,2,0.15
3725,2022-01-01,C1199,P475,EAST,478.83,3,0.05
3726,2022-02-15,C1917,P374,north,342.8,2,0.2
3727,2023-12-12,C1266,P467,east,942.32,2,0.1
3728,2024-01-11,C1718,P403,North,371.02,4,0.0
3729,2022-02-19,C1153,P422,East,791.14,1,0.15
3730,2023-01-16,C1012,P458,SOUTH,293.76,3,0.0
3731,2022-01-06,C1391,P368,north,379.7,2,0.15
3732,2022-02-02,C1659,P498,north,909.34,2,0.0
3733,2023-11-18,C1518,P416,North,573.41,3,0.1
3734,2022-12-23,C2016,P346,NORTH,252.6,4,0.2
3735,2022-06-18,C2147,P331,EAST,652.5,1,0.1
3736,2035-01-01,C1495,P242,east,930.89,2,0.1
3737,,C2062,P429,EAST,122.61,1,0.15
3738,2022-01-31,C1169,P307,South,661.5,4,0.0
3739,2023-01-27,C1226,P443,NORTH,277.99,1,0.1
3740,2022-12-05,C1278,P386,SOUTH,453.2,4,0.0
3741,2023-06-08,C1432,P326,North,302.46,4,0.05
3742,2024-03-06,C1702,P468,North,90.45,5,0.05
3743,2023-08-28,C1813,P437,WEST,955.79,3,1.5
3744,2022-04-23,C1494,P247,EAST,472.28,5,0.2
3745,2023-08-26,C1611,P447,North,827.02,5,0.15
3746,2023-07-11,C1112,P258,West,295.64,4,0.2
3747,,C1421,P359,east,-268.11,4,1.5
3748,2022-01-30,C1608,P421,NORTH,369.83,3,0.0
3749,2023-05-09,C1175,P431,SOUTH,746.24,2,0.0
3750,2023-08-28,C2192,P472,north,669.43,5,0.15
3751,2023-07-18,C1507,P462,south,400.36,1,0.05
3752,2022-03-18,C1590,P409,north,193.21,2,0.2
3753,2023-10-27,C2129,P215,WEST,437.58,1,0.2
3754,2023-11-14,C1029,P200,north,534.49,4,0.05
3755,2022-08-31,,P320,East,54.23,3,0.1
3756,,C2119,P356,NORTH,122.87,4,0.15
3757,2022-02-16,C1757,P455,north,268.16,2,0.0
3758,2023-01-08,C1730,P433,east,377.39,3,0.0
3759,2024-05-04,C1197,P302,north,327.0,4,0.1
3760,2023-04-07,C1322,P467,South,640.35,1,0.05
3761,2023-08-04,C1375,P256,east,584.05,5,0.0
3762,2023-03-19,C1551,P240,WEST,684.43,3,0.2
3763,2024-03-10,C1362,P324,WEST,187.39,5,0.2
3764,2022-02-11,C1955,P485,NORTH,696.36,3,0.05
3765,2022-11-20,C1834,P480,EAST,208.15,2,0.2
3766,2023-04-19,C1621,P361,north,599.35,3,0.1
3767,2023-01-10,C1389,P432,South,754.3,4,0.2
3768,2024-05-28,C1356,P356,SOUTH,861.08,5,0.1
3769,2023-08-28,C1501,P478,west,101.58,3,0.1
3770,2022-08-28,C1711,P267,east,400.73,2,1.5
3771,2024-03-07,C1047,P259,East,496.62,3,1.5
3772,2022-11-09,C1751,P360,East,629.74,2,0.15
3773,2022-10-17,C1329,P395,east,363.92,5,0.0
3774,2022-12-12,C1586,P370,South,656.22,5,0.0
3775,2023-11-13,C1341,P357,SOUTH,935.35,2,0.0
3776,2023-07-14,C1807,P408,East,559.66,5,0.15
3777,2023-08-24,C1345,P392,NORTH,109.86,4,0.0
3778,2022-06-04,C1718,P465,south,934.11,2,0.0
3779,2023-04-02,C1871,P251,north,259.21,1,0.15
3780,2023-12-25,C1323,P482,East,270.05,2,0.05
3781,2023-05-04,C1973,P347,south,412.3,5,0.05
3782,2023-07-27,C1345,P223,south,876.04,2,0.05
3783,2022-04-30,C1096,P418,EAST,62.1,5,0.0
3784,2023-05-22,,P260,South,786.78,3,0.1
3785,2024-02-19,C1849,P364,North,842.87,5,0.2
3786,2023-09-09,C1705,P455,SOUTH,530.88,5,0.2
3787,2024-02-10,C1904,P340,South,886.77,1,0.0
3788,2024-04-04,C1460,P487,South,117.41,2,0.15
3789,2023-03-24,C2029,P243,south,142.24,1,0.15
3790,2023-11-09,C1224,P355,EAST,683.67,2,0.2
3791,2024-02-10,C1209,P265,East,529.15,1,0.2
3792,2024-03-07,C1871,P222,Wst,863.85,5,0.2
3793,2023-03-02,C2121,P460,EAST,583.48,4,0.0
3794,2023-04-20,C1849,P243,NORTH,460.06,2,0.05
3795,2023-12-13,C1511,P494,EAST,986.6,5,0.2
3796,2022-03-04,C2079,P383,South,130.92,2,0.0
3797,2024-04-06,C1329,P405,east,459.36,3,0.0
3798,2023-03-07,C2185,P398,EAST,987.46,4,0.05
3799,,C1033,P350,West,650.75,2,0.15
3800,2022-01-12,C1826,P308,west,221.59,5,0.2
3801,2023-02-05,C1120,P351,North,873.4,4,0.2
3802,2024-02-05,C1274,P419,east,416.95,4,0.1
3803,2023-03-25,C2169,P438,West,531.13,1,0.0
3804,2022-06-08,C1572,P283,North,85.14,3,0.1
3805,2024-06-09,C1786,P400,North,118.61,1,0.05
3806,2023-02-07,C1960,P442,NORTH,236.94,5,0.05
3807,2024-01-06,C1341,P245,West,617.07,1,0.2
3808,2022-06-16,C1157,P491,SOUTH,499.61,5,0.1
3809,2024-05-01,C1082,P336,NORTH,505.99,4,0.0
3810,2023-12-11,C2173,P267,SOUTH,455.05,5,0.0
3811,2023-09-20,C1501,P463,NORTH,701.69,1,0.2
3812,2022-02-21,C1272,P421,east,448.02,4,0.15
3813,2024-03-31,C1208,P428,west,64.28,4,0.2
3814,2023-06-19,C1023,P299,north,63.13,4,0.15
3815,2022-05-09,C1139,P220,north,931.54,5,0.15
3816,2022-10-05,C1232,P498,south,828.32,5,0.1
3817,2022-08-17,,P419,south,735.52,4,0.2
3818,2022-12-10,C2081,P284,South,708.63,1,0.2
3819,2023-11-18,,P326,North,515.01,2,0.1
3820,2022-10-29,C1856,P434,north,445.53,5,0.1
3821,2024-03-20,C2173,P433,Wst,890.08,4,0.15
3822,2024-05-20,C1557,P494,EAST,319.0,5,0.05
3823,2023-09-20,C1320,P377,east,432.17,5,0.2
3824,2022-10-06,C1470,P319,West,321.97,3,1.5
3825,2023-07-06,C2083,P343,East,814.54,2,0.2
3826,2022-03-16,C2088,P390,South,641.04,3,0.15
3827,2022-02-21,C2077,P295,west,393.28,4,0.05
3828,2022-02-20,C1932,P218,EAST,543.24,5,0.05
3829,2022-12-14,C1996,P346,WEST,740.8,2,0.15
3830,2023-09-27,C1533,P325,east,171.98,4,0.2
3831,2024-05-02,C1642,P349,west,-560.67,2,0.0
3832,2023-02-14,C2100,P361,East,756.33,2,0.05
3833,2022-09-22,C1594,P358,north,269.97,3,0.2
3834,2023-09-17,C1688,P368,SOUTH,59.65,5,0.05
3835,2023-10-08,C1596,P396,NORTH,464.78,5,0.2
3836,2023-01-27,C1845,P470,North,434.26,2,0.1
3837,2022-04-20,C1238,P312,East,197.92,3,0.2
3838,2024-04-19,C2040,P318,EAST,374.59,3,0.05
3839,,C2058,P429,west,665.44,4,0.2
3840,2024-05-12,C1099,P344,North,824.53,2,0.2
3841,2023-07-28,C1216,P488,NORTH,682.71,4,0.1
3842,2023-10-23,C1121,P326,EAST,185.81,4,0.15
3843,2022-12-03,C1356,P208,NORTH,236.09,4,0.05
3844,2022-05-20,C1138,P300,west,330.54,2,0.2
3845,2022-05-14,C1084,P319,NORTH,882.96,4,0.15
3846,2023-03-23,C1739,P419,EAST,956.66,4,0.1
3847,2023-01-09,C2030,P473,East,939.29,3,0.0
3848,2024-01-19,C1562,P218,Wst,628.24,5,0.0
3849,2023-11-11,C1979,P499,west,763.77,1,0.05
3850,2023-12-01,C1575,P287,south,649.48,4,0.0
3851,2024-04-24,C1427,P486,SOUTH,521.82,4,0.0
3852,2023-08-27,C1081,P404,South,978.56,2,0.05
3853,2022-08-30,C1857,P487,east,99999.0,3,0.15
3854,2023-04-06,,P435,South,336.42,5,0.0
3855,2023-07-09,C1335,P378,North,132.18,2,0.1
3856,2022-07-23,C1700,P241,East,896.54,3,0.0
3857,2024-02-08,C1979,P378,WEST,963.62,2,0.15
3858,2023-04-07,C1570,P300,NORTH,658.82,4,0.2
3859,2022-03-14,C1768,P419,north,822.62,1,0.05
3860,2022-06-06,C2175,P232,south,697.42,1,0.1
3861,2023-05-09,C1204,P276,West,582.68,1,0.1
3862,2022-05-23,C1801,P494,North,923.75,1,0.0
3863,2022-07-13,C1739,P296,SOUTH,557.32,5,0.1
3864,2023-05-19,C1363,P470,WEST,350.31,1,0.0
3865,,,P463,south,960.16,3,0.2
3866,2024-05-22,C2075,P427,SOUTH,787.78,5,0.05
3867,2022-08-16,,P263,East,569.77,4,0.1
3868,,C1736,P243,South,725.44,5,0.15
3869,2023-01-24,C1528,P321,SOUTH,808.35,4,0.05
3870,2022-07-06,C1876,P385,west,911.03,2,0.15
3871,2023-11-15,C1980,P313,Wst,99999.0,1,0.1
3872,2022-01-24,C1448,P271,Wst,-668.93,3,0.05
3873,2022-02-16,C1805,P454,south,331.26,5,0.15
3874,2022-10-21,C1844,P440,east,295.65,3,0.15
3875,2022-08-20,C1710,P367,NORTH,679.24,3,0.1
3876,2023-07-05,C1829,P346,South,776.66,1,0.1
3877,2023-06-23,C1928,P460,Wst,837.83,4,0.05
3878,2022-07-22,C1655,P229,south,701.41,3,1.5
3879,2023-10-09,C1026,P464,South,555.64,1,0.2
3880,2022-07-07,C1277,P317,SOUTH,552.4,2,0.1
3881,2023-08-25,C1383,P344,SOUTH,-150.02,4,0.2
3882,2023-08-21,C1411,P223,west,811.0,4,0.0
3883,2022-06-20,C1309,P218,north,-312.79,1,0.1
3884,2022-10-31,C1836,P226,north,98.06,5,0.1
3885,2023-04-22,C1520,P288,Wst,89.69,5,0.2
3886,2023-09-04,C1187,P423,North,716.34,1,0.15
3887,2023-11-30,C2002,P326,east,747.21,5,0.0
3888,2023-05-07,C1527,P249,East,339.06,3,0.15
3889,2023-08-06,C1824,P376,West,489.61,1,0.1
3890,2023-02-05,C1997,P494,north,766.7,5,0.05
3891,2024-05-28,C1153,P460,north,431.64,5,0.2
3892,2022-02-16,C1421,P253,West,311.0,1,0.15
3893,2024-04-06,C1531,P302,NORTH,396.01,1,0.1
3894,2022-08-20,C1832,P417,south,365.7,1,0.2
3895,2024-03-16,,P203,South,643.66,5,0.1
3896,2023-08-17,C1596,P482,SOUTH,994.67,1,0.2
3897,2022-01-19,C1085,P446,EAST,968.12,1,0.0
3898,2023-10-08,C2078,P416,NORTH,350.4,2,0.05
3899,2024-01-12,C1281,P456,south,449.26,5,0.1
3900,2022-06-08,C1630,P390,east,713.57,4,0.05
3901,2024-04-30,,P340,east,92.53,3,0.2
3902,2024-05-28,C1013,P332,East,591.3,4,0.0
3903,2022-06-07,C2016,P283,north,648.26,4,0.15
3904,2023-10-01,,P463,SOUTH,86.22,3,0.0
3905,2024-01-30,C1733,P366,SOUTH,-162.21,4,0.2
3906,2022-09-12,C1301,P483,west,220.28,1,0.05
3907,2024-01-23,C2086,P334,North,316.66,5,0.05
3908,2023-12-30,C1221,P358,West,548.65,4,0.05
3909,2023-11-11,C1569,P247,west,627.61,1,0.0
3910,2023-02-03,C1862,P487,West,307.84,2,1.5
3911,2024-03-01,C1253,P293,west,311.67,3,0.05
3912,2023-06-10,C1258,P305,South,691.37,1,0.1
3913,2022-11-15,C1170,P399,Wst,742.92,2,0.05
3914,2023-05-10,C2053,P259,West,501.85,5,0.2
3915,2022-11-19,C1494,P478,South,848.89,2,0.2
3916,2024-06-02,C1883,P347,South,620.75,4,1.5
3917,2022-06-25,C2067,P441,North,525.3,2,0.05
3918,2022-07-06,C1901,P234,NORTH,337.03,3,0.2
3919,2022-10-23,C1793,P480,East,842.25,4,0.0
3920,2023-05-14,C1021,P319,west,339.88,3,0.15
3921,2023-04-15,C1486,P402,SOUTH,654.91,1,0.15
3922,2022-05-10,C2171,P305,WEST,634.49,2,0.1
3923,2024-01-26,C1517,P399,west,570.31,2,0.0
3924,2022-10-18,C1440,P439,SOUTH,841.79,1,0.1
3925,2023-08-02,C1180,P266,north,480.12,4,0.15
3926,2023-07-13,C2100,P266,SOUTH,918.92,2,1.5
3927,2022-10-30,C1067,P233,EAST,755.74,1,0.0
3928,2023-04-30,C1187,P258,NORTH,825.2,3,0.05
3929,2023-08-05,C1379,P387,EAST,943.34,3,0.15
3930,2022-08-09,C1449,P240,east,900.97,3,0.15
3931,2022-11-21,C1488,P283,North,729.85,1,0.2
3932,2024-03-22,C1132,P214,west,284.27,3,0.15
3933,2022-11-27,C1354,P251,West,498.53,3,0.2
3934,2024-05-01,C1033,P232,South,977.35,3,0.1
3935,2022-03-02,C2017,P215,SOUTH,-215.22,5,0.05
3936,2023-11-15,C1896,P497,WEST,679.78,4,0.05
3937,2022-11-14,C1148,P293,WEST,872.25,3,0.05
3938,2022-12-31,C2079,P244,Wst,-524.97,5,0.05
3939,2022-06-08,C1766,P371,SOUTH,429.25,5,0.0
3940,2023-11-21,C1112,P224,EAST,771.19,2,0.1
3941,2023-11-07,C1704,P383,SOUTH,110.99,3,0.05
3942,2023-02-04,C1902,P474,WEST,146.54,2,0.15
3943,2024-03-13,C1172,P311,SOUTH,323.66,1,0.05
3944,2022-09-04,C1525,P494,NORTH,789.5,2,0.15
3945,2022-02-23,C1455,P357,EAST,637.04,5,0.15
3946,2022-01-26,C1425,P444,west,245.57,1,0.0
3947,2022-07-30,C1785,P332,WEST,357.18,2,0.1
3948,2022-10-19,C1233,P423,Wst,79.47,2,0.1
3949,2022-08-19,C1074,P414,SOUTH,727.07,1,0.0
3950,2022-08-20,C1754,P377,East,99999.0,2,0.15
3951,2022-05-01,C1055,P358,east,855.18,5,0.0
3952,2024-02-09,C1436,P353,Wst,354.47,3,0.0
3953,2023-10-26,C1669,P238,SOUTH,420.29,5,0.1
3954,2023-05-19,C1960,P417,South,457.12,2,0.05
3955,2023-04-09,C1692,P477,WEST,-418.37,3,0.2
3956,2023-01-02,C1492,P242,North,951.19,5,0.2
3957,2023-04-15,C2102,P237,EAST,814.1,5,0.05
3958,2024-03-18,,P247,WEST,178.52,3,0.05
3959,2022-03-17,C1817,P465,EAST,195.35,5,0.2
3960,2024-01-21,C1348,P242,South,291.76,4,0.0
3961,2024-03-19,C1851,P497,East,454.53,5,0.1
3962,2023-10-24,C1699,P424,East,794.64,3,0.05
3963,2022-07-30,C1656,P342,East,371.53,2,0.05
3964,2024-04-13,C1215,P260,North,223.98,3,0.2
3965,2023-05-20,C2067,P306,West,296.96,3,0.15
3966,2023-12-24,,P326,South,786.24,1,0.0
3967,2022-01-07,C1946,P232,West,953.16,5,0.2
3968,2022-04-28,,P373,South,748.25,5,0.1
3969,2023-12-15,C1317,P479,Wst,131.12,1,0.0
3970,2023-07-11,C1615,P385,south,127.86,4,0.0
3971,2024-05-04,C2198,P393,NORTH,919.96,4,0.05
3972,2022-10-19,C2118,P451,east,389.83,2,0.15
3973,2022-06-11,C1237,P383,WEST,616.61,4,0.2
3974,2024-05-10,C1595,P450,East,910.83,1,0.0
3975,2023-07-03,C2080,P267,Wst,857.84,4,0.15
3976,2024-04-20,C1436,P367,South,414.57,5,0.2
3977,2023-01-23,C1672,P218,Wst,196.85,1,0.1
3978,2022-12-09,C1485,P385,north,972.28,2,0.15
3979,2023-09-09,C1302,P493,North,90.9,4,0.05
3980,2023-06-22,C1453,P330,East,173.54,4,0.2
3981,2022-10-21,C1671,P471,East,474.19,4,0.1
3982,2023-01-18,C1332,P396,WEST,708.32,3,0.05
3983,2022-12-17,C1024,P463,east,814.12,1,0.1
3984,2023-09-24,C1163,P268,East,938.42,5,0.2
3985,2022-01-08,C1334,P348,EAST,673.68,1,0.2
3986,2024-06-12,C1411,P238,north,526.27,1,0.15
3987,2023-09-22,C1430,P444,Wst,198.24,2,0.0
3988,2022-06-12,C1067,P386,East,74.28,3,0.0
3989,2024-06-09,,P270,North,335.1,2,0.2
3990,2023-10-21,C1784,P309,West,985.2,5,0.1
3991,2022-11-16,C1655,P369,Wst,879.04,2,0.0
3992,2023-05-12,C1553,P301,north,128.89,5,1.5
3993,2024-01-05,C1016,P314,East,300.94,1,0.05
3994,2023-07-25,C1180,P359,west,703.91,4,0.15
3995,2022-03-08,C1661,P294,East,907.81,1,0.1
3996,2035-01-01,C1268,P263,EAST,882.28,3,0.05
3997,2023-10-14,C1366,P395,EAST,98.37,2,0.2
3998,2022-04-26,C1906,P258,Wst,535.86,1,0.2
3999,2024-04-20,C1243,P284,West,600.2,3,0.05
4000,2022-02-17,C1175,P393,North,897.34,2,0.15
4001,2022-06-04,,P434,east,898.59,2,0.05
4002,2022-02-08,C1909,P478,east,563.12,5,0.0
4003,2022-07-27,C1597,P327,NORTH,229.72,1,0.05
4004,2024-02-20,C1753,P383,north,221.41,3,0.15
4005,2035-01-01,C1922,P228,SOUTH,813.94,4,0.2
4006,2023-09-13,C1549,P418,Wst,711.52,2,0.05
4007,2022-12-12,C2135,P438,north,917.97,5,0.2
4008,2022-12-16,C1018,P288,south,663.65,4,0.1
4009,2023-08-14,C1088,P266,South,243.97,5,0.05
4010,2022-07-17,C1205,P280,north,652.16,1,0.15
4011,2022-05-22,C2152,P263,East,68.93,1,0.05
4012,2023-09-08,C1966,P360,north,796.14,4,0.0
4013,2023-12-13,C2137,P420,North,688.75,1,0.2
4014,2022-01-18,C2155,P305,West,324.76,3,0.05
4015,2023-08-26,C2033,P207,SOUTH,403.25,1,0.2
4016,2024-01-13,C1267,P395,Wst,512.91,2,0.1
4017,2022-12-31,C1812,P446,NORTH,476.51,3,0.15
4018,2022-06-28,C1510,P431,Wst,90.63,3,1.5
4019,2023-05-20,C1269,P469,North,347.33,1,0.05
4020,2024-04-04,C1521,P498,south,387.55,3,0.05
4021,2022-06-21,C2056,P397,north,157.74,3,0.1
4022,2022-12-13,C2028,P266,South,983.96,4,0.15
